ID_PARTIDA,ID_SET,TIMEA,TIMEB,ATAQUE_A,SAQUE_A,BLOQUEIO_A,RECEPCAO_A,LEVANTAMENTO_A,DEFESA_A,ATAQUE_B,SAQUE_B,BLOQUEIO_B,RECEPCAO_B,LEVANTAMENTO_B,DEFESA_B,FASE_FINAL,VENCEU_SET_A_ANTERIOR,VENCEU_SET_B_ANTERIOR,VENCEU_SET_A,VENCEU_SET_B
16167,3,Iran,Italy,26.666999999999998,-15.999600000000001,-38.46,27.778333333333332,32.14,61.111666666666665,34.28628571428571,-24.001199999999997,-16.666666666666668,47.62,20.58529411764706,66.66571428571429,False,False,True,False,True
16168,1,China,USA,40.6234375,-11.539230769230768,-44.44444444444444,13.636363636363637,24.14034482758621,-11.111666666666666,60.715714285714284,-17.857857142857142,-36.36454545454546,0.0,42.857142857142854,-12.5,False,,,False,True
16168,2,China,USA,30.434782608695652,-0.0004347826086958746,-44.44444444444444,5.2631578947368425,30.436521739130434,9.090909090909092,65.21782608695652,-12.501666666666667,-49.99916666666667,4.999,37.49791666666666,33.333333333333336,False,False,True,False,True
16168,3,China,USA,39.130434782608695,-11.111666666666666,-49.998333333333335,-10.000499999999999,21.73913043478261,-19.999333333333333,64.0008,-8.000399999999999,-42.857142857142854,24.999375,33.333333333333336,50.0,False,False,True,False,True
16169,1,Canada,Slovenia,55.17310344827586,-13.04391304347826,-35.712857142857146,18.180454545454545,31.03448275862069,47.059411764705885,48.387741935483874,0.0,-28.570714285714285,50.001,39.28285714285715,43.749375,False,,,False,True
16169,2,Canada,Slovenia,23.685263157894735,-4.348260869565218,-7.6923076923076925,4.545454545454546,16.217297297297296,51.9996,32.353529411764704,0.0,-27.77777777777778,19.047619047619047,19.997999999999998,28.571428571428573,False,False,True,False,True
16169,3,Canada,Slovenia,13.04391304347826,-7.142857142857143,-75.0,4.999499999999999,25.0,-8.333333333333334,84.21105263157895,-12.0008,-7.693076923076924,25.000833333333333,22.22222222222222,21.428571428571427,False,False,True,False,True
16170,1,Germany,Poland,16.66541666666667,-22.728181818181817,-46.666666666666664,23.529411764705884,21.74086956521739,44.44555555555556,35.71357142857143,-29.166666666666668,16.666666666666668,11.76764705882353,18.52148148148148,81.81818181818181,False,,,False,True
16170,2,Germany,Poland,16.6675,4.166666666666667,-11.764705882352942,5.2631578947368425,4.3478260869565215,50.0,18.517777777777777,-13.044782608695652,-28.571428571428573,4.349130434782609,22.222962962962963,50.0,False,False,True,True,False
16170,3,Germany,Poland,4.546818181818181,-20.0,-55.556666666666665,0.0,19.998,63.63545454545454,34.78173913043479,0.002500000000001279,49.99875,8.333333333333334,21.74086956521739,43.750625,False,True,False,False,True
16170,4,Germany,Poland,47.61952380952381,-25.0,20.0,-9.093636363636364,20.0025,50.0,7.407407407407407,-33.333333333333336,-41.66583333333333,16.66611111111111,10.714285714285714,66.66666666666667,False,False,True,True,False
16170,5,Germany,Poland,53.33533333333333,-9.090909090909092,-60.0,-7.6923076923076925,18.752499999999998,9.091818181818182,54.9985,7.142857142857143,-37.5,20.002,27.778333333333332,36.36363636363637,False,True,False,False,True
16171,1,Argentina,France,40.00066666666667,-21.738260869565217,-58.3325,27.776666666666667,39.285000000000004,47.05882352941177,46.665,-20.833333333333332,-30.76923076923077,27.77777777777778,25.80516129032258,44.44555555555556,False,,,False,True
16171,2,Argentina,France,34.37625,-15.9988,-50.00125,18.18318181818182,40.629374999999996,75.0,25.807096774193546,-15.385384615384615,-16.666666666666668,34.9985,16.131612903225808,50.00333333333334,False,False,True,True,False
16171,3,Argentina,France,33.33380952380952,-20.000799999999998,-25.0,53.333333333333336,31.82227272727273,50.0,18.180909090909093,-25.0,-30.0,49.9995,18.18,42.857142857142854,False,True,False,True,False
16171,4,Argentina,France,33.333333333333336,0.0020833333333343993,-41.666666666666664,13.334,29.166666666666668,53.84615384615385,29.62925925925926,-23.80857142857143,-0.0014285714285721593,28.570476190476192,7.6923076923076925,53.84461538461539,False,True,False,True,False
16172,1,Brazil,Japan,58.33291666666667,-26.087391304347825,-29.998,-4.999,21.73782608695652,7.143571428571429,37.5,0.0003999999999996362,-36.36363636363637,29.412941176470586,21.741739130434784,-7.693846153846154,False,,,False,True
16172,2,Brazil,Japan,21.8740625,-17.391739130434782,-36.84263157894737,33.33277777777778,24.9990625,73.334,45.160322580645165,-24.998333333333335,-41.666666666666664,21.051578947368423,16.131612903225808,44.44444444444444,False,False,True,False,True
16172,3,Brazil,Japan,62.961481481481485,-16.666666666666668,-30.77076923076923,40.0,34.78695652173913,27.273636363636363,40.0,-21.052105263157895,-72.72727272727273,59.9995,15.998,-17.646470588235296,False,False,True,True,False
16172,4,Brazil,Japan,77.77777777777777,0.0008000000000004093,-7.1450000000000005,16.66888888888889,33.330000000000005,-36.36363636363637,45.15967741935484,-13.636363636363637,-100.0,26.086521739130436,19.35483870967742,15.384615384615385,False,True,False,True,False
16172,5,Brazil,Japan,35.0005,-11.764117647058825,-41.666666666666664,0.0,19.05047619047619,44.44444444444444,43.47608695652174,-16.66611111111111,-33.333333333333336,40.001333333333335,13.04565217391304,45.45454545454545,False,True,False,False,True
16173,1,China,Italy,-0.00040000000000020466,-15.384615384615385,-58.333333333333336,4.546818181818182,29.632962962962964,0.0,55.0,-7.9996,28.572142857142858,18.182727272727274,27.775,85.71428571428571,False,,,False,True
16173,2,China,Italy,28.0004,-24.999000000000002,-16.666666666666668,22.72681818181818,15.998800000000001,0.0,36.36181818181818,-4.168333333333334,-63.63636363636363,26.666666666666668,38.09619047619047,11.112222222222222,False,False,True,False,True
16173,3,China,Italy,30.76923076923077,-20.832916666666666,-18.182727272727274,10.0,7.695384615384617,7.693076923076924,34.61653846153846,-15.385,-14.285714285714286,16.668333333333333,19.23076923076923,22.221111111111114,False,False,True,False,True
16174,1,Germany,Serbia,12.49975,-22.72681818181818,-50.00125,17.393478260869564,27.50125,68.750625,25.00125,0.0,-13.637272727272727,11.764705882352942,7.1446428571428555,33.33222222222222,False,,,False,True
16174,2,Germany,Serbia,55.9992,4.167916666666666,-45.45545454545454,23.52823529411765,39.130434782608695,-30.76846153846154,54.16625,-19.046666666666667,-22.22222222222222,-19.047619047619047,15.998,15.384615384615385,False,False,True,True,False
16174,3,Germany,Serbia,38.09428571428572,-4.16625,-35.714999999999996,-5.554444444444444,19.9975,20.000666666666667,44.446296296296296,-12.5,-44.44444444444444,15.787894736842107,24.003199999999996,18.182727272727274,False,True,False,False,True
16174,4,Germany,Serbia,28.1246875,-21.738695652173913,-23.076923076923077,26.08695652173913,27.271515151515153,11.111666666666666,29.62851851851852,-8.000399999999999,13.333333333333334,0.0018750000000009592,20.0032,16.66611111111111,False,False,True,False,True
16175,1,Bulgaria,Canada,41.93483870967742,-16.666666666666668,0.0,16.66722222222222,20.002333333333336,28.571428571428573,34.614615384615384,-13.04304347826087,-39.998666666666665,15.0,38.46153846153846,23.076153846153847,False,,,True,False
16175,2,Bulgaria,Canada,30.434782608695652,-8.333333333333334,-19.99866666666667,-0.001052631578946411,29.168333333333333,28.570714285714285,39.285714285714285,-12.5,0.0012500000000006395,9.524761904761906,20.0,42.857142857142854,False,True,False,False,True
16175,3,Bulgaria,Canada,24.139310344827585,-27.27227272727273,-58.3325,15.003,27.583793103448276,91.6675,25.000416666666666,-12.0,18.181818181818183,13.333333333333334,12.002400000000002,64.28571428571429,False,False,True,False,True
16175,4,Bulgaria,Canada,42.85666666666667,-19.046190476190475,-18.181818181818183,-13.042173913043477,20.0,12.5,33.335,8.333333333333334,-33.333333333333336,13.333333333333332,18.18,14.285,False,False,True,False,True
16176,1,Netherlands,Poland,63.63590909090909,-20.834166666666665,-49.998333333333335,16.666666666666668,13.047391304347824,14.285714285714286,55.55611111111111,-21.738695652173913,-50.001,11.761764705882353,22.225,-8.333333333333334,False,,,True,False
