,game_id,team,set_nr,action,player_nr,player_name,position,point,errors,attempts,total,efficiency
23444,13740,USA,1,attack,22,Shoji ,L,0,0,0,0,
23445,13740,USA,1,attack,23,Kessel ,OH,0,0,0,0,
23446,13740,USA,1,attack,27,Mitchem ,MB,0,0,0,0,
23448,13740,USA,2,attack,9,Hanes ,O,6,0,3,9,66.67
23449,13740,USA,2,attack,8,Defalco ,OH,3,1,2,6,33.33
23450,13740,USA,2,attack,20,Smith (C),MB,3,1,0,4,50.00
23451,13740,USA,2,attack,6,Stahl ,MB,1,0,2,3,33.33
23452,13740,USA,2,attack,2,Russell ,OH,0,0,0,0,
23453,13740,USA,2,attack,4,Jendryk ,MB,0,0,0,0,
23454,13740,USA,2,attack,5,Ensing ,O,0,0,1,1,0.00
23455,13740,USA,2,attack,10,Dagostino ,L,0,0,0,0,
23456,13740,USA,2,attack,11,Christenson ,S,0,0,0,0,
23457,13740,USA,2,attack,16,Tuaniga ,S,0,0,0,0,
23458,13740,USA,2,attack,18,Muagututia ,OH,0,1,1,2,-50.00
23459,13740,USA,2,attack,22,Shoji ,L,0,0,0,0,
23460,13740,USA,2,attack,23,Kessel ,OH,0,0,0,0,
23461,13740,USA,2,attack,27,Mitchem ,MB,0,0,0,0,
23463,13740,USA,3,attack,8,Defalco ,OH,6,1,8,15,33.33
23464,13740,USA,3,attack,18,Muagututia ,OH,3,0,2,5,60.00
23465,13740,USA,3,attack,20,Smith (C),MB,2,0,0,2,100.00
23466,13740,USA,3,attack,5,Ensing ,O,1,1,0,2,0.00
23467,13740,USA,3,attack,2,Russell ,OH,0,0,0,0,
23468,13740,USA,3,attack,4,Jendryk ,MB,0,0,0,0,
23469,13740,USA,3,attack,6,Stahl ,MB,0,0,1,1,0.00
23470,13740,USA,3,attack,9,Hanes ,O,0,0,1,1,0.00
23471,13740,USA,3,attack,10,Dagostino ,L,0,0,0,0,
23472,13740,USA,3,attack,11,Christenson ,S,0,0,0,0,
23473,13740,USA,3,attack,16,Tuaniga ,S,0,0,0,0,
23474,13740,USA,3,attack,22,Shoji ,L,0,0,0,0,
23475,13740,USA,3,attack,23,Kessel ,OH,0,0,0,0,
23476,13740,USA,3,attack,27,Mitchem ,MB,0,0,0,0,
23478,13740,USA,4,attack,5,Ensing ,O,3,0,2,5,60.00
23479,13740,USA,4,attack,6,Stahl ,MB,2,0,0,2,100.00
23480,13740,USA,4,attack,8,Defalco ,OH,2,1,1,4,25.00
23481,13740,USA,4,attack,18,Muagututia ,OH,2,1,2,5,20.00
23482,13740,USA,4,attack,20,Smith (C),MB,2,0,0,2,100.00
23483,13740,USA,4,attack,2,Russell ,OH,0,0,0,0,
23484,13740,USA,4,attack,4,Jendryk ,MB,0,0,0,0,
23485,13740,USA,4,attack,9,Hanes ,O,0,0,0,0,
23486,13740,USA,4,attack,10,Dagostino ,L,0,0,0,0,
23487,13740,USA,4,attack,11,Christenson ,S,0,0,0,0,
23488,13740,USA,4,attack,16,Tuaniga ,S,0,0,0,0,
23489,13740,USA,4,attack,22,Shoji ,L,0,0,0,0,
23490,13740,USA,4,attack,23,Kessel ,OH,0,0,0,0,
23491,13740,USA,4,attack,27,Mitchem ,MB,0,0,0,0,
23493,13740,USA,5,attack,8,Defalco ,OH,6,2,0,8,50.00
23494,13740,USA,5,attack,5,Ensing ,O,2,0,1,3,66.67
23495,13740,USA,5,attack,18,Muagututia ,OH,2,1,0,3,33.33
23496,13740,USA,5,attack,6,Stahl ,MB,1,0,1,2,50.00
23497,13740,USA,5,attack,20,Smith (C),MB,1,0,1,2,50.00
23498,13740,USA,5,attack,2,Russell ,OH,0,0,0,0,
23499,13740,USA,5,attack,4,Jendryk ,MB,0,0,0,0,
23500,13740,USA,5,attack,9,Hanes ,O,0,0,0,0,
23501,13740,USA,5,attack,10,Dagostino ,L,0,0,0,0,
23502,13740,USA,5,attack,11,Christenson ,S,0,0,1,1,0.00
23503,13740,USA,5,attack,16,Tuaniga ,S,0,0,0,0,
23504,13740,USA,5,attack,22,Shoji ,L,0,0,0,0,
23505,13740,USA,5,attack,23,Kessel ,OH,0,0,0,0,
23506,13740,USA,5,attack,27,Mitchem ,MB,0,0,0,0,
23508,13740,Argentina,1,attack,13,Palacios ,OH,6,0,5,11,54.55
23509,13740,Argentina,1,attack,16,Palonsky ,OH,5,2,1,8,37.50
23510,13740,Argentina,1,attack,8,Loser ,MB,2,0,2,4,50.00
23511,13740,Argentina,1,attack,17,Vicentin ,OH,2,1,0,3,33.33
23512,13740,Argentina,1,attack,4,Gallego ,MB,1,0,1,2,50.00
23513,13740,Argentina,1,attack,1,Sanchez Pages ,S,0,0,0,0,
23514,13740,Argentina,1,attack,9,Danani ,L,0,0,0,0,
23515,13740,Argentina,1,attack,10,Nicolas ,OH,0,0,0,0,
23516,13740,Argentina,1,attack,11,Armoa Morel ,OH,0,0,0,0,
23517,13740,Argentina,1,attack,12,Lima B. ,O,0,0,0,0,
23518,13740,Argentina,1,attack,15,De Cecco (C),S,0,0,0,0,
23519,13740,Argentina,1,attack,18,Ramos ,MB,0,0,0,0,
23520,13740,Argentina,1,attack,19,Massimino ,L,0,0,0,0,
23521,13740,Argentina,1,attack,22,Zerba ,MB,0,0,0,0,
23523,13740,Argentina,2,attack,16,Palonsky ,OH,8,0,1,9,88.89
23524,13740,Argentina,2,attack,8,Loser ,MB,5,1,1,7,57.14
23525,13740,Argentina,2,attack,4,Gallego ,MB,2,0,0,2,100.00
23526,13740,Argentina,2,attack,13,Palacios ,OH,2,0,2,4,50.00
23527,13740,Argentina,2,attack,17,Vicentin ,OH,1,1,4,6,0.00
23528,13740,Argentina,2,attack,1,Sanchez Pages ,S,0,0,0,0,
23529,13740,Argentina,2,attack,9,Danani ,L,0,0,0,0,
23530,13740,Argentina,2,attack,10,Nicolas ,OH,0,0,0,0,
23531,13740,Argentina,2,attack,11,Armoa Morel ,OH,0,0,0,0,
23532,13740,Argentina,2,attack,12,Lima B. ,O,0,0,0,0,
23533,13740,Argentina,2,attack,15,De Cecco (C),S,0,0,0,0,
23534,13740,Argentina,2,attack,18,Ramos ,MB,0,0,0,0,
23535,13740,Argentina,2,attack,19,Massimino ,L,0,0,0,0,
23536,13740,Argentina,2,attack,22,Zerba ,MB,0,0,0,0,
23538,13740,Argentina,3,attack,16,Palonsky ,OH,8,0,4,12,66.67
23539,13740,Argentina,3,attack,13,Palacios ,OH,6,3,2,11,27.27
23540,13740,Argentina,3,attack,8,Loser ,MB,2,0,2,4,50.00
23541,13740,Argentina,3,attack,4,Gallego ,MB,1,0,2,3,33.33
23542,13740,Argentina,3,attack,17,Vicentin ,OH,1,0,3,4,25.00
23543,13740,Argentina,3,attack,1,Sanchez Pages ,S,0,0,0,0,
23544,13740,Argentina,3,attack,9,Danani ,L,0,0,0,0,
23545,13740,Argentina,3,attack,10,Nicolas ,OH,0,0,0,0,
23546,13740,Argentina,3,attack,11,Armoa Morel ,OH,0,0,0,0,
23547,13740,Argentina,3,attack,12,Lima B. ,O,0,0,0,0,
23548,13740,Argentina,3,attack,15,De Cecco (C),S,0,0,1,1,0.00
23549,13740,Argentina,3,attack,18,Ramos ,MB,0,0,0,0,
23550,13740,Argentina,3,attack,19,Massimino ,L,0,0,0,0,
23551,13740,Argentina,3,attack,22,Zerba ,MB,0,0,0,0,
23553,13740,Argentina,4,attack,4,Gallego ,MB,2,0,0,2,100.00
23554,13740,Argentina,4,attack,11,Armoa Morel ,OH,2,1,1,4,25.00
23555,13740,Argentina,4,attack,13,Palacios ,OH,1,2,4,7,-14.29
23556,13740,Argentina,4,attack,16,Palonsky ,OH,1,1,4,6,0.00
23557,13740,Argentina,4,attack,17,Vicentin ,OH,1,1,1,3,0.00
23558,13740,Argentina,4,attack,1,Sanchez Pages ,S,0,0,0,0,
23559,13740,Argentina,4,attack,8,Loser ,MB,0,2,2,4,-50.00
23560,13740,Argentina,4,attack,9,Danani ,L,0,0,0,0,
23561,13740,Argentina,4,attack,10,Nicolas ,OH,0,0,0,0,
23562,13740,Argentina,4,attack,12,Lima B. ,O,0,0,0,0,
23563,13740,Argentina,4,attack,15,De Cecco (C),S,0,1,1,2,-50.00
23564,13740,Argentina,4,attack,18,Ramos ,MB,0,0,0,0,
23565,13740,Argentina,4,attack,19,Massimino ,L,0,0,0,0,
23566,13740,Argentina,4,attack,22,Zerba ,MB,0,0,0,0,
23568,13740,Argentina,5,attack,4,Gallego ,MB,2,0,1,3,66.67
23569,13740,Argentina,5,attack,11,Armoa Morel ,OH,2,1,3,6,16.67
23570,13740,Argentina,5,attack,16,Palonsky ,OH,2,0,0,2,100.00
23571,13740,Argentina,5,attack,13,Palacios ,OH,1,1,1,3,0.00
23572,13740,Argentina,5,attack,1,Sanchez Pages ,S,0,0,0,0,
23573,13740,Argentina,5,attack,8,Loser ,MB,0,0,0,0,
23574,13740,Argentina,5,attack,9,Danani ,L,0,0,0,0,
23575,13740,Argentina,5,attack,10,Nicolas ,OH,0,0,0,0,
23576,13740,Argentina,5,attack,12,Lima B. ,O,0,0,0,0,
23577,13740,Argentina,5,attack,15,De Cecco (C),S,0,0,0,0,
23578,13740,Argentina,5,attack,17,Vicentin ,OH,0,0,0,0,
23579,13740,Argentina,5,attack,18,Ramos ,MB,0,0,0,0,
23580,13740,Argentina,5,attack,19,Massimino ,L,0,0,0,0,
23581,13740,Argentina,5,attack,22,Zerba ,MB,0,0,0,0,
23583,13741,Australia,1,attack,13,Heptinstall ,OH,2,1,2,5,20.00
23584,13741,Australia,1,attack,31,Aubrey ,O,2,2,0,4,0.00
23585,13741,Australia,1,attack,1,Graham ,MB,1,0,0,1,100.00
23586,13741,Australia,1,attack,8,O'Dea ,MB,1,0,1,2,50.00
23587,13741,Australia,1,attack,23,Flowerday ,OH,1,1,0,2,0.00
23588,13741,Australia,1,attack,27,Senica ,OH,1,1,0,2,0.00
23589,13741,Australia,1,attack,2,Dosanjh (C),S,0,0,1,1,0.00
23590,13741,Australia,1,attack,3,Pope ,OH,0,0,0,0,
23591,13741,Australia,1,attack,4,Holland ,L,0,0,0,0,
23592,13741,Australia,1,attack,5,Murch ,OH,0,1,2,3,-33.33
23593,13741,Australia,1,attack,15,McAinsh ,MB,0,0,0,0,
23594,13741,Australia,1,attack,17,Phillips ,MB,0,0,0,0,
23595,13741,Australia,1,attack,21,Butler ,S,0,0,0,0,
23596,13741,Australia,1,attack,29,Garrett ,OH,0,0,0,0,
23598,13741,Australia,2,attack,1,Graham ,MB,1,0,0,1,100.00
23599,13741,Australia,2,attack,8,O'Dea ,MB,1,0,1,2,50.00
23600,13741,Australia,2,attack,23,Flowerday ,OH,1,2,2,5,-20.00
23601,13741,Australia,2,attack,27,Senica ,OH,1,0,1,2,50.00
23602,13741,Australia,2,attack,2,Dosanjh (C),S,0,0,1,1,0.00
23603,13741,Australia,2,attack,3,Pope ,OH,0,0,0,0,
23604,13741,Australia,2,attack,4,Holland ,L,0,0,0,0,
23605,13741,Australia,2,attack,5,Murch ,OH,0,0,0,0,
23606,13741,Australia,2,attack,13,Heptinstall ,OH,0,1,1,2,-50.00
23607,13741,Australia,2,attack,15,McAinsh ,MB,0,0,0,0,
23608,13741,Australia,2,attack,17,Phillips ,MB,0,0,0,0,
23609,13741,Australia,2,attack,21,Butler ,S,0,0,0,0,
23610,13741,Australia,2,attack,29,Garrett ,OH,0,0,2,2,0.00
23611,13741,Australia,2,attack,31,Aubrey ,O,0,1,3,4,-25.00
23613,13741,Australia,3,attack,13,Heptinstall ,OH,3,0,2,5,60.00
23614,13741,Australia,3,attack,1,Graham ,MB,2,0,0,2,100.00
23615,13741,Australia,3,attack,23,Flowerday ,OH,2,4,1,7,-28.57
23616,13741,Australia,3,attack,29,Garrett ,OH,2,1,0,3,33.33
23617,13741,Australia,3,attack,8,O'Dea ,MB,1,0,0,1,100.00
23618,13741,Australia,3,attack,21,Butler ,S,1,0,0,1,100.00
23619,13741,Australia,3,attack,2,Dosanjh (C),S,0,0,0,0,
23620,13741,Australia,3,attack,3,Pope ,OH,0,0,0,0,
23621,13741,Australia,3,attack,4,Holland ,L,0,0,0,0,
23622,13741,Australia,3,attack,5,Murch ,OH,0,0,0,0,
23623,13741,Australia,3,attack,15,McAinsh ,MB,0,0,0,0,
23624,13741,Australia,3,attack,17,Phillips ,MB,0,0,0,0,
23625,13741,Australia,3,attack,27,Senica ,OH,0,0,0,0,
23626,13741,Australia,3,attack,31,Aubrey ,O,0,0,0,0,
23628,13741,France,1,attack,9,Ngapeth ,OH,4,0,1,5,80.00
23629,13741,France,1,attack,12,Boyer ,O,4,0,1,5,80.00
23630,13741,France,1,attack,17,Clevenot ,OH,3,0,0,3,100.00
23631,13741,France,1,attack,14,Le Goff ,MB,2,0,0,2,100.00
23632,13741,France,1,attack,1,Chinenyeze ,MB,0,0,0,0,
23633,13741,France,1,attack,4,Patry ,O,0,0,0,0,
23634,13741,France,1,attack,5,Mouiel ,L,0,0,0,0,
23635,13741,France,1,attack,6,Toniutti (C),S,0,0,0,0,
23636,13741,France,1,attack,11,Brizard ,S,0,0,0,0,
23637,13741,France,1,attack,15,Henry ,MB,0,0,0,0,
23638,13741,France,1,attack,19,Louati ,OH,0,0,0,0,
23639,13741,France,1,attack,20,Diez ,L,0,0,0,0,
23640,13741,France,1,attack,22,Derouillon ,OH,0,0,0,0,
23641,13741,France,1,attack,25,Jouffroy ,MB,0,0,0,0,
23643,13741,France,2,attack,12,Boyer ,O,7,1,2,10,60.00
23644,13741,France,2,attack,17,Clevenot ,OH,2,1,1,4,25.00
23645,13741,France,2,attack,25,Jouffroy ,MB,2,0,1,3,66.67
23646,13741,France,2,attack,11,Brizard ,S,1,0,2,3,33.33
23647,13741,France,2,attack,14,Le Goff ,MB,1,0,2,3,33.33
23648,13741,France,2,attack,22,Derouillon ,OH,1,0,0,1,100.00
23649,13741,France,2,attack,1,Chinenyeze ,MB,0,0,0,0,
23650,13741,France,2,attack,4,Patry ,O,0,0,0,0,
23651,13741,France,2,attack,5,Mouiel ,L,0,0,0,0,
23652,13741,France,2,attack,6,Toniutti (C),S,0,0,0,0,
23653,13741,France,2,attack,9,Ngapeth ,OH,0,0,0,0,
23654,13741,France,2,attack,15,Henry ,MB,0,0,0,0,
23655,13741,France,2,attack,19,Louati ,OH,0,0,0,0,
23656,13741,France,2,attack,20,Diez ,L,0,0,0,0,
23658,13741,France,3,attack,12,Boyer ,O,5,2,3,10,30.00
23659,13741,France,3,attack,22,Derouillon ,OH,4,1,2,7,42.86
23660,13741,France,3,attack,14,Le Goff ,MB,3,1,3,7,28.57
23661,13741,France,3,attack,17,Clevenot ,OH,2,0,2,4,50.00
23662,13741,France,3,attack,11,Brizard ,S,1,0,1,2,50.00
23663,13741,France,3,attack,25,Jouffroy ,MB,1,0,0,1,100.00
23664,13741,France,3,attack,1,Chinenyeze ,MB,0,0,0,0,
23665,13741,France,3,attack,4,Patry ,O,0,0,0,0,
23666,13741,France,3,attack,5,Mouiel ,L,0,0,0,0,
23667,13741,France,3,attack,6,Toniutti (C),S,0,0,0,0,
23668,13741,France,3,attack,9,Ngapeth ,OH,0,0,0,0,
23669,13741,France,3,attack,15,Henry ,MB,0,0,0,0,
23670,13741,France,3,attack,19,Louati ,OH,0,0,0,0,
23671,13741,France,3,attack,20,Diez ,L,0,0,0,0,
23673,13742,Brazil,1,attack,28,Darlan ,O,6,0,0,6,100.00
23674,13742,Brazil,1,attack,9,Leal ,OH,4,1,2,7,42.86
23675,13742,Brazil,1,attack,23,Flavio ,MB,2,0,0,2,100.00
23676,13742,Brazil,1,attack,12,Isac ,MB,1,1,2,4,0.00
23677,13742,Brazil,1,attack,18,Lucarelli ,OH,1,2,0,3,-33.33
23678,13742,Brazil,1,attack,1,Bruno (C),S,0,0,0,0,
23679,13742,Brazil,1,attack,2,Leonardo ,MB,0,0,0,0,
23680,13742,Brazil,1,attack,6,Adriano ,OH,0,0,0,0,
23681,13742,Brazil,1,attack,11,Rodriguinho ,OH,0,0,0,0,
23682,13742,Brazil,1,attack,14,Fernando ,S,0,0,0,0,
23683,13742,Brazil,1,attack,15,Maique ,L,0,0,0,0,
23684,13742,Brazil,1,attack,17,Thales ,L,0,0,0,0,
23685,13742,Brazil,1,attack,19,Leandro ,MB,0,0,0,0,
23686,13742,Brazil,1,attack,20,Honorato ,L,0,0,0,0,
23688,13742,Brazil,2,attack,28,Darlan ,O,7,1,2,10,60.00
23689,13742,Brazil,2,attack,9,Leal ,OH,3,1,1,5,40.00
23690,13742,Brazil,2,attack,18,Lucarelli ,OH,3,2,1,6,16.67
23691,13742,Brazil,2,attack,12,Isac ,MB,2,0,2,4,50.00
23692,13742,Brazil,2,attack,1,Bruno (C),S,0,0,0,0,
23693,13742,Brazil,2,attack,2,Leonardo ,MB,0,0,0,0,
23694,13742,Brazil,2,attack,6,Adriano ,OH,0,0,0,0,
23695,13742,Brazil,2,attack,11,Rodriguinho ,OH,0,0,0,0,
23696,13742,Brazil,2,attack,14,Fernando ,S,0,0,0,0,
23697,13742,Brazil,2,attack,15,Maique ,L,0,0,0,0,
23698,13742,Brazil,2,attack,17,Thales ,L,0,0,0,0,
23699,13742,Brazil,2,attack,19,Leandro ,MB,0,0,0,0,
23700,13742,Brazil,2,attack,20,Honorato ,L,0,0,0,0,
23701,13742,Brazil,2,attack,23,Flavio ,MB,0,1,2,3,-33.33
23703,13742,Brazil,3,attack,28,Darlan ,O,4,3,3,10,10.00
23704,13742,Brazil,3,attack,6,Adriano ,OH,3,0,2,5,60.00
23705,13742,Brazil,3,attack,18,Lucarelli ,OH,3,0,2,5,60.00
23706,13742,Brazil,3,attack,23,Flavio ,MB,2,0,1,3,66.67
23707,13742,Brazil,3,attack,12,Isac ,MB,1,0,1,2,50.00
23708,13742,Brazil,3,attack,1,Bruno (C),S,0,0,1,1,0.00
23709,13742,Brazil,3,attack,2,Leonardo ,MB,0,0,0,0,
23710,13742,Brazil,3,attack,9,Leal ,OH,0,0,1,1,0.00
23711,13742,Brazil,3,attack,11,Rodriguinho ,OH,0,0,0,0,
23712,13742,Brazil,3,attack,14,Fernando ,S,0,0,0,0,
23713,13742,Brazil,3,attack,15,Maique ,L,0,0,0,0,
23714,13742,Brazil,3,attack,17,Thales ,L,0,0,0,0,
23715,13742,Brazil,3,attack,19,Leandro ,MB,0,0,0,0,
23716,13742,Brazil,3,attack,20,Honorato ,L,0,0,0,0,
23718,13742,Japan,1,attack,1,Nishida ,O,4,2,1,7,28.57
23719,13742,Japan,1,attack,14,Ishikawa (C),OH,4,0,2,6,66.67
23720,13742,Japan,1,attack,6,Yamauchi ,MB,2,0,1,3,66.67
23721,13742,Japan,1,attack,2,Onodera ,MB,1,0,0,1,100.00
23722,13742,Japan,1,attack,12,Ran ,OH,1,1,2,4,0.00
23723,13742,Japan,1,attack,5,Otsuka ,OH,0,0,0,0,
23724,13742,Japan,1,attack,7,Takanashi ,OH,0,0,0,0,
23725,13742,Japan,1,attack,8,Sekita ,S,0,0,0,0,
23726,13742,Japan,1,attack,9,Oya ,S,0,0,0,0,
23727,13742,Japan,1,attack,10,Kentaro ,MB,0,0,0,0,
23728,13742,Japan,1,attack,13,Ogawa ,L,0,0,0,0,
23729,13742,Japan,1,attack,16,Miyaura ,O,0,0,0,0,
23730,13742,Japan,1,attack,20,Yamamoto ,L,0,0,0,0,
23731,13742,Japan,1,attack,26,Murayama ,MB,0,0,0,0,
23733,13742,Japan,2,attack,1,Nishida ,O,6,2,4,12,33.33
23734,13742,Japan,2,attack,14,Ishikawa (C),OH,4,1,0,5,60.00
23735,13742,Japan,2,attack,12,Ran ,OH,2,2,3,7,0.00
23736,13742,Japan,2,attack,2,Onodera ,MB,1,0,1,2,50.00
23737,13742,Japan,2,attack,5,Otsuka ,OH,1,0,1,2,50.00
23738,13742,Japan,2,attack,6,Yamauchi ,MB,1,2,1,4,-25.00
23739,13742,Japan,2,attack,7,Takanashi ,OH,0,0,0,0,
23740,13742,Japan,2,attack,8,Sekita ,S,0,0,0,0,
23741,13742,Japan,2,attack,9,Oya ,S,0,0,0,0,
23742,13742,Japan,2,attack,10,Kentaro ,MB,0,0,0,0,
23743,13742,Japan,2,attack,13,Ogawa ,L,0,0,0,0,
23744,13742,Japan,2,attack,16,Miyaura ,O,0,0,0,0,
23745,13742,Japan,2,attack,20,Yamamoto ,L,0,0,0,0,
23746,13742,Japan,2,attack,26,Murayama ,MB,0,0,0,0,
23748,13742,Japan,3,attack,1,Nishida ,O,5,2,3,10,30.00
23749,13742,Japan,3,attack,14,Ishikawa (C),OH,4,1,1,6,50.00
23750,13742,Japan,3,attack,5,Otsuka ,OH,2,1,2,5,20.00
23751,13742,Japan,3,attack,2,Onodera ,MB,1,1,2,4,0.00
23752,13742,Japan,3,attack,7,Takanashi ,OH,1,0,0,1,100.00
23753,13742,Japan,3,attack,6,Yamauchi ,MB,0,0,1,1,0.00
23754,13742,Japan,3,attack,8,Sekita ,S,0,0,0,0,
23755,13742,Japan,3,attack,9,Oya ,S,0,0,0,0,
23756,13742,Japan,3,attack,10,Kentaro ,MB,0,0,0,0,
23757,13742,Japan,3,attack,12,Ran ,OH,0,0,0,0,
23758,13742,Japan,3,attack,13,Ogawa ,L,0,0,0,0,
23759,13742,Japan,3,attack,16,Miyaura ,O,0,0,0,0,
23760,13742,Japan,3,attack,20,Yamamoto ,L,0,0,0,0,
23761,13742,Japan,3,attack,26,Murayama ,MB,0,0,0,0,
23763,13743,China,1,attack,17,Wang J.Y. ,O,4,0,3,7,57.14
23764,13743,China,1,attack,22,Zhang J.Y. ,OH,3,3,2,8,0.00
23765,13743,China,1,attack,5,Zhang B.L. ,OH,1,1,2,4,0.00
23766,13743,China,1,attack,15,Peng S.K. ,MB,1,0,0,1,100.00
23767,13743,China,1,attack,4,Yang Y.M. ,L,0,0,0,0,
23768,13743,China,1,attack,6,Yu Y.T. ,OH,0,0,0,0,
23769,13743,China,1,attack,7,Yu Y.C. (C),S,0,0,0,0,
23770,13743,China,1,attack,8,Yang T.Y. ,L,0,0,0,0,
23771,13743,China,1,attack,9,Li Y.Z. ,MB,0,2,0,2,-100.00
23772,13743,China,1,attack,11,Jiang Z.Y. ,MB,0,0,0,0,
23773,13743,China,1,attack,16,Wang H.B. ,S,0,0,0,0,
23774,13743,China,1,attack,18,Yuan D.Y. ,OH,0,0,0,0,
23775,13743,China,1,attack,19,Zhang G.H. ,O,0,0,0,0,
23776,13743,China,1,attack,21,Miao R.T. ,MB,0,0,0,0,
23778,13743,China,2,attack,22,Zhang J.Y. ,OH,4,1,1,6,50.00
23779,13743,China,2,attack,15,Peng S.K. ,MB,3,0,1,4,75.00
23780,13743,China,2,attack,9,Li Y.Z. ,MB,2,2,2,6,0.00
23781,13743,China,2,attack,19,Zhang G.H. ,O,2,1,2,5,20.00
23782,13743,China,2,attack,5,Zhang B.L. ,OH,1,1,0,2,0.00
23783,13743,China,2,attack,6,Yu Y.T. ,OH,1,0,0,1,100.00
23784,13743,China,2,attack,4,Yang Y.M. ,L,0,0,0,0,
23785,13743,China,2,attack,7,Yu Y.C. (C),S,0,0,0,0,
23786,13743,China,2,attack,8,Yang T.Y. ,L,0,0,0,0,
23787,13743,China,2,attack,11,Jiang Z.Y. ,MB,0,0,0,0,
23788,13743,China,2,attack,16,Wang H.B. ,S,0,0,0,0,
23789,13743,China,2,attack,17,Wang J.Y. ,O,0,2,1,3,-66.67
23790,13743,China,2,attack,18,Yuan D.Y. ,OH,0,0,0,0,
23791,13743,China,2,attack,21,Miao R.T. ,MB,0,0,0,0,
23793,13743,China,3,attack,5,Zhang B.L. ,OH,7,0,2,9,77.78
23794,13743,China,3,attack,6,Yu Y.T. ,OH,4,1,2,7,42.86
23795,13743,China,3,attack,15,Peng S.K. ,MB,2,0,0,2,100.00
23796,13743,China,3,attack,19,Zhang G.H. ,O,2,1,2,5,20.00
23797,13743,China,3,attack,9,Li Y.Z. ,MB,1,0,0,1,100.00
23798,13743,China,3,attack,22,Zhang J.Y. ,OH,1,0,0,1,100.00
23799,13743,China,3,attack,4,Yang Y.M. ,L,0,0,0,0,
23800,13743,China,3,attack,7,Yu Y.C. (C),S,0,0,0,0,
23801,13743,China,3,attack,8,Yang T.Y. ,L,0,0,0,0,
23802,13743,China,3,attack,11,Jiang Z.Y. ,MB,0,0,0,0,
23803,13743,China,3,attack,16,Wang H.B. ,S,0,0,0,0,
23804,13743,China,3,attack,17,Wang J.Y. ,O,0,0,0,0,
23805,13743,China,3,attack,18,Yuan D.Y. ,OH,0,0,0,0,
23806,13743,China,3,attack,21,Miao R.T. ,MB,0,0,0,0,
23808,13743,China,4,attack,6,Yu Y.T. ,OH,3,1,3,7,28.57
23809,13743,China,4,attack,5,Zhang B.L. ,OH,2,3,1,6,-16.67
23810,13743,China,4,attack,9,Li Y.Z. ,MB,2,0,0,2,100.00
23811,13743,China,4,attack,15,Peng S.K. ,MB,1,0,1,2,50.00
23812,13743,China,4,attack,19,Zhang G.H. ,O,1,2,1,4,-25.00
23813,13743,China,4,attack,4,Yang Y.M. ,L,0,0,0,0,
23814,13743,China,4,attack,7,Yu Y.C. (C),S,0,0,0,0,
23815,13743,China,4,attack,8,Yang T.Y. ,L,0,0,0,0,
23816,13743,China,4,attack,11,Jiang Z.Y. ,MB,0,0,0,0,
23817,13743,China,4,attack,16,Wang H.B. ,S,0,0,0,0,
23818,13743,China,4,attack,17,Wang J.Y. ,O,0,1,0,1,-100.00
23819,13743,China,4,attack,18,Yuan D.Y. ,OH,0,0,0,0,
23820,13743,China,4,attack,21,Miao R.T. ,MB,0,0,0,0,
23821,13743,China,4,attack,22,Zhang J.Y. ,OH,0,0,0,0,
23823,13743,Serbia,1,attack,23,Vucicevic ,O,4,0,3,7,57.14
23824,13743,Serbia,1,attack,12,Perić ,OH,3,1,3,7,28.57
23825,13743,Serbia,1,attack,15,Mašulović N. ,MB,3,0,0,3,100.00
23826,13743,Serbia,1,attack,7,Krsmanović ,MB,2,0,1,3,66.67
23827,13743,Serbia,1,attack,10,Kujundžić ,OH,1,0,0,1,100.00
23828,13743,Serbia,1,attack,21,Todorović ,S,1,0,0,1,100.00
23829,13743,Serbia,1,attack,4,Petric (C),OH,0,0,0,0,
23830,13743,Serbia,1,attack,5,Katic ,O,0,0,0,0,
23831,13743,Serbia,1,attack,6,Pekovic ,L,0,0,0,0,
23832,13743,Serbia,1,attack,9,Jovović ,S,0,0,0,0,
23833,13743,Serbia,1,attack,14,Atanasijević ,O,0,0,0,0,
23834,13743,Serbia,1,attack,18,Podraščanin ,MB,0,0,0,0,
23835,13743,Serbia,1,attack,20,Lisinac ,MB,0,0,0,0,
23836,13743,Serbia,1,attack,30,Koprivica ,L,0,0,0,0,
23838,13743,Serbia,2,attack,12,Perić ,OH,5,1,0,6,66.67
23839,13743,Serbia,2,attack,10,Kujundžić ,OH,4,0,0,4,100.00
23840,13743,Serbia,2,attack,23,Vucicevic ,O,4,1,2,7,42.86
23841,13743,Serbia,2,attack,7,Krsmanović ,MB,1,0,0,1,100.00
23842,13743,Serbia,2,attack,15,Mašulović N. ,MB,1,0,1,2,50.00
23843,13743,Serbia,2,attack,4,Petric (C),OH,0,0,0,0,
23844,13743,Serbia,2,attack,5,Katic ,O,0,0,0,0,
23845,13743,Serbia,2,attack,6,Pekovic ,L,0,0,0,0,
23846,13743,Serbia,2,attack,9,Jovović ,S,0,0,0,0,
23847,13743,Serbia,2,attack,14,Atanasijević ,O,0,0,0,0,
23848,13743,Serbia,2,attack,18,Podraščanin ,MB,0,0,0,0,
23849,13743,Serbia,2,attack,20,Lisinac ,MB,0,0,0,0,
23850,13743,Serbia,2,attack,21,Todorović ,S,0,0,0,0,
