,game_id,team,set_nr,action,player_nr,player_name,position,point,errors,touches,total,efficiency
41665,18894,Brazil,4,block,23,Flavio ,MB,0,0,0,0,
41666,18894,Brazil,4,block,28,Darlan ,O,0,0,0,0,
41668,18895,Bulgaria,1,block,1,S. Nikolov ,S,1,2,4,7,-14.29
41669,18895,Bulgaria,1,block,8,Asparuhov ,OH,1,0,1,2,50.00
41670,18895,Bulgaria,1,block,24,Petkov ,MB,1,1,3,5,0.00
41671,18895,Bulgaria,1,block,6,Petrov ,OH,0,1,1,2,-50.00
41672,18895,Bulgaria,1,block,9,Garkov ,OH,0,0,0,0,
41673,18895,Bulgaria,1,block,10,Karyagin ,OH,0,0,1,1,0.00
41674,18895,Bulgaria,1,block,11,Grozdanov (C),MB,0,2,2,4,-50.00
41675,18895,Bulgaria,1,block,12,Tatarov ,OH,0,2,0,2,-100.00
41676,18895,Bulgaria,1,block,13,D. Dimitrov ,O,0,1,0,1,-100.00
41677,18895,Bulgaria,1,block,14,Bozhilov ,L,0,0,0,0,
41678,18895,Bulgaria,1,block,16,Stankov ,S,0,0,0,0,
41679,18895,Bulgaria,1,block,17,Valchinov ,OH,0,0,0,0,
41680,18895,Bulgaria,1,block,19,Kartev ,MB,0,0,0,0,
41681,18895,Bulgaria,1,block,27,Nachev ,MB,0,0,0,0,
41683,18895,Bulgaria,2,block,8,Asparuhov ,OH,3,0,0,3,100.00
41684,18895,Bulgaria,2,block,10,Karyagin ,OH,1,0,1,2,50.00
41685,18895,Bulgaria,2,block,1,S. Nikolov ,S,0,2,0,2,-100.00
41686,18895,Bulgaria,2,block,6,Petrov ,OH,0,0,0,0,
41687,18895,Bulgaria,2,block,9,Garkov ,OH,0,0,0,0,
41688,18895,Bulgaria,2,block,11,Grozdanov (C),MB,0,1,2,3,-33.33
41689,18895,Bulgaria,2,block,12,Tatarov ,OH,0,1,0,1,-100.00
41690,18895,Bulgaria,2,block,13,D. Dimitrov ,O,0,0,0,0,
41691,18895,Bulgaria,2,block,14,Bozhilov ,L,0,0,0,0,
41692,18895,Bulgaria,2,block,16,Stankov ,S,0,0,0,0,
41693,18895,Bulgaria,2,block,17,Valchinov ,OH,0,0,0,0,
41694,18895,Bulgaria,2,block,19,Kartev ,MB,0,0,0,0,
41695,18895,Bulgaria,2,block,24,Petkov ,MB,0,2,1,3,-66.67
41696,18895,Bulgaria,2,block,27,Nachev ,MB,0,0,0,0,
41698,18895,Bulgaria,3,block,8,Asparuhov ,OH,1,1,2,4,0.00
41699,18895,Bulgaria,3,block,10,Karyagin ,OH,1,0,0,1,100.00
41700,18895,Bulgaria,3,block,11,Grozdanov (C),MB,1,0,1,2,50.00
41701,18895,Bulgaria,3,block,1,S. Nikolov ,S,0,2,1,3,-66.67
41702,18895,Bulgaria,3,block,6,Petrov ,OH,0,1,0,1,-100.00
41703,18895,Bulgaria,3,block,9,Garkov ,OH,0,0,0,0,
41704,18895,Bulgaria,3,block,12,Tatarov ,OH,0,0,0,0,
41705,18895,Bulgaria,3,block,13,D. Dimitrov ,O,0,0,0,0,
41706,18895,Bulgaria,3,block,14,Bozhilov ,L,0,0,0,0,
41707,18895,Bulgaria,3,block,16,Stankov ,S,0,0,0,0,
41708,18895,Bulgaria,3,block,17,Valchinov ,OH,0,0,0,0,
41709,18895,Bulgaria,3,block,19,Kartev ,MB,0,0,0,0,
41710,18895,Bulgaria,3,block,24,Petkov ,MB,0,0,1,1,0.00
41711,18895,Bulgaria,3,block,27,Nachev ,MB,0,0,0,0,
41713,18895,Bulgaria,4,block,1,S. Nikolov ,S,0,1,1,2,-50.00
41714,18895,Bulgaria,4,block,6,Petrov ,OH,0,0,0,0,
41715,18895,Bulgaria,4,block,8,Asparuhov ,OH,0,1,0,1,-100.00
41716,18895,Bulgaria,4,block,9,Garkov ,OH,0,0,0,0,
41717,18895,Bulgaria,4,block,10,Karyagin ,OH,0,0,0,0,
41718,18895,Bulgaria,4,block,11,Grozdanov (C),MB,0,3,2,5,-60.00
41719,18895,Bulgaria,4,block,12,Tatarov ,OH,0,1,0,1,-100.00
41720,18895,Bulgaria,4,block,13,D. Dimitrov ,O,0,0,0,0,
41721,18895,Bulgaria,4,block,14,Bozhilov ,L,0,0,0,0,
41722,18895,Bulgaria,4,block,16,Stankov ,S,0,0,0,0,
41723,18895,Bulgaria,4,block,17,Valchinov ,OH,0,0,0,0,
41724,18895,Bulgaria,4,block,19,Kartev ,MB,0,0,0,0,
41725,18895,Bulgaria,4,block,24,Petkov ,MB,0,0,1,1,0.00
41726,18895,Bulgaria,4,block,27,Nachev ,MB,0,0,0,0,
41728,18895,Germany,1,block,21,Krick ,MB,2,0,2,4,50.00
41729,18895,Germany,1,block,1,Fromm ,OH,0,0,0,0,
41730,18895,Germany,1,block,2,Graven ,L,0,0,0,0,
41731,18895,Germany,1,block,3,Kaliberda ,OH,0,0,0,0,
41732,18895,Germany,1,block,6,Tille ,S,0,0,2,2,0.00
41733,18895,Germany,1,block,9,Grozer ,O,0,0,0,0,
41734,18895,Germany,1,block,11,Kampa (C),S,0,0,0,0,
41735,18895,Germany,1,block,12,Brehme ,MB,0,0,1,1,0.00
41736,18895,Germany,1,block,13,Schott ,OH,0,1,2,3,-33.33
41737,18895,Germany,1,block,14,Karlitzek ,OH,0,1,1,2,-50.00
41738,18895,Germany,1,block,18,Krage ,MB,0,0,0,0,
41739,18895,Germany,1,block,22,Brand ,OH,0,0,0,0,
41740,18895,Germany,1,block,25,Maase ,MB,0,0,0,0,
41741,18895,Germany,1,block,31,Böhme ,O,0,0,0,0,
41743,18895,Germany,2,block,22,Brand ,OH,1,1,1,3,0.00
41744,18895,Germany,2,block,1,Fromm ,OH,0,0,0,0,
41745,18895,Germany,2,block,2,Graven ,L,0,0,0,0,
41746,18895,Germany,2,block,3,Kaliberda ,OH,0,0,0,0,
41747,18895,Germany,2,block,6,Tille ,S,0,0,0,0,
41748,18895,Germany,2,block,9,Grozer ,O,0,0,0,0,
41749,18895,Germany,2,block,11,Kampa (C),S,0,0,0,0,
41750,18895,Germany,2,block,12,Brehme ,MB,0,0,1,1,0.00
41751,18895,Germany,2,block,13,Schott ,OH,0,0,0,0,
41752,18895,Germany,2,block,14,Karlitzek ,OH,0,2,1,3,-66.67
41753,18895,Germany,2,block,18,Krage ,MB,0,0,0,0,
41754,18895,Germany,2,block,21,Krick ,MB,0,1,2,3,-33.33
41755,18895,Germany,2,block,25,Maase ,MB,0,0,0,0,
41756,18895,Germany,2,block,31,Böhme ,O,0,0,0,0,
41758,18895,Germany,3,block,21,Krick ,MB,1,0,0,1,100.00
41759,18895,Germany,3,block,22,Brand ,OH,1,0,0,1,100.00
41760,18895,Germany,3,block,1,Fromm ,OH,0,2,1,3,-66.67
41761,18895,Germany,3,block,2,Graven ,L,0,0,0,0,
41762,18895,Germany,3,block,3,Kaliberda ,OH,0,0,0,0,
41763,18895,Germany,3,block,6,Tille ,S,0,0,0,0,
41764,18895,Germany,3,block,9,Grozer ,O,0,0,0,0,
41765,18895,Germany,3,block,11,Kampa (C),S,0,0,0,0,
41766,18895,Germany,3,block,12,Brehme ,MB,0,0,1,1,0.00
41767,18895,Germany,3,block,13,Schott ,OH,0,0,0,0,
41768,18895,Germany,3,block,14,Karlitzek ,OH,0,1,1,2,-50.00
41769,18895,Germany,3,block,18,Krage ,MB,0,0,0,0,
41770,18895,Germany,3,block,25,Maase ,MB,0,0,0,0,
41771,18895,Germany,3,block,31,Böhme ,O,0,0,0,0,
41773,18895,Germany,4,block,14,Karlitzek ,OH,1,0,0,1,100.00
41774,18895,Germany,4,block,22,Brand ,OH,1,0,1,2,50.00
41775,18895,Germany,4,block,1,Fromm ,OH,0,0,0,0,
41776,18895,Germany,4,block,2,Graven ,L,0,0,0,0,
41777,18895,Germany,4,block,3,Kaliberda ,OH,0,0,0,0,
41778,18895,Germany,4,block,6,Tille ,S,0,0,0,0,
41779,18895,Germany,4,block,9,Grozer ,O,0,0,0,0,
41780,18895,Germany,4,block,11,Kampa (C),S,0,0,0,0,
41781,18895,Germany,4,block,12,Brehme ,MB,0,0,0,0,
41782,18895,Germany,4,block,13,Schott ,OH,0,0,0,0,
41783,18895,Germany,4,block,18,Krage ,MB,0,0,0,0,
41784,18895,Germany,4,block,21,Krick ,MB,0,2,0,2,-100.00
41785,18895,Germany,4,block,25,Maase ,MB,0,2,3,5,-40.00
41786,18895,Germany,4,block,31,Böhme ,O,0,0,0,0,
41788,18896,Poland,1,block,10,Bednorz ,OH,2,1,0,3,33.33
41789,18896,Poland,1,block,72,Poręba ,MB,2,1,2,5,20.00
41790,18896,Poland,1,block,3,Popiwczak ,L,0,0,0,0,
41791,18896,Poland,1,block,5,Kaczmarek ,O,0,0,1,1,0.00
41792,18896,Poland,1,block,6,Kurek (C),O,0,0,0,0,
41793,18896,Poland,1,block,7,Kłos ,MB,0,0,1,1,0.00
41794,18896,Poland,1,block,11,Śliwka ,OH,0,0,0,0,
41795,18896,Poland,1,block,15,Kochanowski ,MB,0,0,0,0,
41796,18896,Poland,1,block,16,Semeniuk ,OH,0,0,0,0,
41797,18896,Poland,1,block,19,Janusz ,S,0,0,0,0,
41798,18896,Poland,1,block,21,Fornal ,OH,0,0,0,0,
41799,18896,Poland,1,block,24,Szymura ,L,0,0,0,0,
41800,18896,Poland,1,block,96,Firlej ,S,0,0,0,0,
41801,18896,Poland,1,block,99,Huber ,MB,0,0,0,0,
41803,18896,Poland,2,block,5,Kaczmarek ,O,2,0,0,2,100.00
41804,18896,Poland,2,block,10,Bednorz ,OH,2,0,1,3,66.67
41805,18896,Poland,2,block,7,Kłos ,MB,1,3,3,7,-28.57
41806,18896,Poland,2,block,3,Popiwczak ,L,0,0,0,0,
41807,18896,Poland,2,block,6,Kurek (C),O,0,0,0,0,
41808,18896,Poland,2,block,11,Śliwka ,OH,0,0,0,0,
41809,18896,Poland,2,block,15,Kochanowski ,MB,0,0,0,0,
41810,18896,Poland,2,block,16,Semeniuk ,OH,0,0,0,0,
41811,18896,Poland,2,block,19,Janusz ,S,0,0,0,0,
41812,18896,Poland,2,block,21,Fornal ,OH,0,0,0,0,
41813,18896,Poland,2,block,24,Szymura ,L,0,0,0,0,
41814,18896,Poland,2,block,72,Poręba ,MB,0,0,0,0,
41815,18896,Poland,2,block,96,Firlej ,S,0,0,1,1,0.00
41816,18896,Poland,2,block,99,Huber ,MB,0,0,0,0,
41818,18896,Poland,3,block,72,Poręba ,MB,1,0,0,1,100.00
41819,18896,Poland,3,block,96,Firlej ,S,1,1,0,2,0.00
41820,18896,Poland,3,block,3,Popiwczak ,L,0,0,0,0,
41821,18896,Poland,3,block,5,Kaczmarek ,O,0,0,1,1,0.00
41822,18896,Poland,3,block,6,Kurek (C),O,0,0,0,0,
41823,18896,Poland,3,block,7,Kłos ,MB,0,0,2,2,0.00
41824,18896,Poland,3,block,10,Bednorz ,OH,0,1,1,2,-50.00
41825,18896,Poland,3,block,11,Śliwka ,OH,0,0,0,0,
41826,18896,Poland,3,block,15,Kochanowski ,MB,0,0,0,0,
41827,18896,Poland,3,block,16,Semeniuk ,OH,0,1,1,2,-50.00
41828,18896,Poland,3,block,19,Janusz ,S,0,0,0,0,
41829,18896,Poland,3,block,21,Fornal ,OH,0,0,0,0,
41830,18896,Poland,3,block,24,Szymura ,L,0,0,0,0,
41831,18896,Poland,3,block,99,Huber ,MB,0,0,0,0,
41833,18896,Türkiye,1,block,5,Matić ,MB,1,2,1,4,-25.00
41834,18896,Türkiye,1,block,15,M. Lagumdzija ,OH,1,0,1,2,50.00
41835,18896,Türkiye,1,block,1,Gürbüz ,O,0,0,0,0,
41836,18896,Türkiye,1,block,6,Bostan ,S,0,0,0,0,
41837,18896,Türkiye,1,block,7,Savaş ,MB,0,0,2,2,0.00
41838,18896,Türkiye,1,block,9,Mandıracı ,OH,0,0,0,0,
41839,18896,Türkiye,1,block,12,A. Lagumdzija ,O,0,1,0,1,-100.00
41840,18896,Türkiye,1,block,14,Güneş (C),MB,0,0,0,0,
41841,18896,Türkiye,1,block,17,Yenipazar ,S,0,2,1,3,-66.67
41842,18896,Türkiye,1,block,20,Bayram ,OH,0,0,0,0,
41843,18896,Türkiye,1,block,30,Aydin ,OH,0,0,0,0,
41844,18896,Türkiye,1,block,53,Döne ,L,0,0,0,0,
41845,18896,Türkiye,1,block,77,Bedirhan ,MB,0,0,0,0,
41846,18896,Türkiye,1,block,80,Hatipoğlu ,L,0,0,0,0,
41848,18896,Türkiye,2,block,5,Matić ,MB,1,1,1,3,0.00
41849,18896,Türkiye,2,block,1,Gürbüz ,O,0,0,0,0,
41850,18896,Türkiye,2,block,6,Bostan ,S,0,0,0,0,
41851,18896,Türkiye,2,block,7,Savaş ,MB,0,1,0,1,-100.00
41852,18896,Türkiye,2,block,9,Mandıracı ,OH,0,0,0,0,
41853,18896,Türkiye,2,block,12,A. Lagumdzija ,O,0,0,0,0,
41854,18896,Türkiye,2,block,14,Güneş (C),MB,0,0,0,0,
41855,18896,Türkiye,2,block,15,M. Lagumdzija ,OH,0,2,0,2,-100.00
41856,18896,Türkiye,2,block,17,Yenipazar ,S,0,0,0,0,
41857,18896,Türkiye,2,block,20,Bayram ,OH,0,0,0,0,
41858,18896,Türkiye,2,block,30,Aydin ,OH,0,0,0,0,
41859,18896,Türkiye,2,block,53,Döne ,L,0,0,0,0,
41860,18896,Türkiye,2,block,77,Bedirhan ,MB,0,0,0,0,
41861,18896,Türkiye,2,block,80,Hatipoğlu ,L,0,0,0,0,
41863,18896,Türkiye,3,block,7,Savaş ,MB,2,0,2,4,50.00
41864,18896,Türkiye,3,block,1,Gürbüz ,O,1,1,1,3,0.00
41865,18896,Türkiye,3,block,15,M. Lagumdzija ,OH,1,0,0,1,100.00
41866,18896,Türkiye,3,block,5,Matić ,MB,0,1,1,2,-50.00
41867,18896,Türkiye,3,block,6,Bostan ,S,0,0,0,0,
41868,18896,Türkiye,3,block,9,Mandıracı ,OH,0,0,0,0,
41869,18896,Türkiye,3,block,12,A. Lagumdzija ,O,0,0,0,0,
41870,18896,Türkiye,3,block,14,Güneş (C),MB,0,0,0,0,
41871,18896,Türkiye,3,block,17,Yenipazar ,S,0,0,0,0,
41872,18896,Türkiye,3,block,20,Bayram ,OH,0,0,0,0,
41873,18896,Türkiye,3,block,30,Aydin ,OH,0,1,0,1,-100.00
41874,18896,Türkiye,3,block,53,Döne ,L,0,0,0,0,
41875,18896,Türkiye,3,block,77,Bedirhan ,MB,0,0,0,0,
41876,18896,Türkiye,3,block,80,Hatipoğlu ,L,0,0,0,0,
41878,18897,Cuba,1,block,6,Thondike ,S,1,1,0,2,0.00
41879,18897,Cuba,1,block,1,Masso ,O,0,0,0,0,
41880,18897,Cuba,1,block,2,Mergarejo ,OH,0,0,0,0,
41881,18897,Cuba,1,block,4,Sánchez B. ,O,0,0,2,2,0.00
41882,18897,Cuba,1,block,5,Concepcion ,MB,0,1,1,2,-50.00
41883,18897,Cuba,1,block,7,Garcia ,L,0,0,0,0,
41884,18897,Cuba,1,block,11,Taboada ,S,0,0,0,0,
41885,18897,Cuba,1,block,13,Simón ,MB,0,0,0,0,
41886,18897,Cuba,1,block,17,Alonso ,MB,0,1,0,1,-100.00
41887,18897,Cuba,1,block,18,Lopez (C),OH,0,1,1,2,-50.00
41888,18897,Cuba,1,block,23,Yant ,OH,0,1,0,1,-100.00
41889,18897,Cuba,1,block,24,Gorguet ,L,0,0,0,0,
41891,18897,Cuba,2,block,6,Thondike ,S,2,0,0,2,100.00
41892,18897,Cuba,2,block,5,Concepcion ,MB,1,0,0,1,100.00
41893,18897,Cuba,2,block,1,Masso ,O,0,0,0,0,
41894,18897,Cuba,2,block,2,Mergarejo ,OH,0,2,2,4,-50.00
41895,18897,Cuba,2,block,4,Sánchez B. ,O,0,2,1,3,-66.67
41896,18897,Cuba,2,block,7,Garcia ,L,0,0,0,0,
41897,18897,Cuba,2,block,11,Taboada ,S,0,0,0,0,
41898,18897,Cuba,2,block,13,Simón ,MB,0,0,0,0,
41899,18897,Cuba,2,block,17,Alonso ,MB,0,0,2,2,0.00
41900,18897,Cuba,2,block,18,Lopez (C),OH,0,0,0,0,
41901,18897,Cuba,2,block,23,Yant ,OH,0,1,1,2,-50.00
41902,18897,Cuba,2,block,24,Gorguet ,L,0,0,0,0,
41904,18897,Cuba,3,block,5,Concepcion ,MB,2,1,1,4,25.00
41905,18897,Cuba,3,block,1,Masso ,O,0,2,0,2,-100.00
41906,18897,Cuba,3,block,2,Mergarejo ,OH,0,0,2,2,0.00
41907,18897,Cuba,3,block,4,Sánchez B. ,O,0,1,1,2,-50.00
41908,18897,Cuba,3,block,6,Thondike ,S,0,0,0,0,
41909,18897,Cuba,3,block,7,Garcia ,L,0,0,0,0,
41910,18897,Cuba,3,block,11,Taboada ,S,0,0,0,0,
41911,18897,Cuba,3,block,13,Simón ,MB,0,0,0,0,
41912,18897,Cuba,3,block,17,Alonso ,MB,0,0,0,0,
41913,18897,Cuba,3,block,18,Lopez (C),OH,0,0,0,0,
41914,18897,Cuba,3,block,23,Yant ,OH,0,1,1,2,-50.00
41915,18897,Cuba,3,block,24,Gorguet ,L,0,0,0,0,
41917,18897,Cuba,4,block,1,Masso ,O,1,2,1,4,-25.00
41918,18897,Cuba,4,block,2,Mergarejo ,OH,1,0,0,1,100.00
41919,18897,Cuba,4,block,23,Yant ,OH,1,1,0,2,0.00
41920,18897,Cuba,4,block,4,Sánchez B. ,O,0,1,0,1,-100.00
41921,18897,Cuba,4,block,5,Concepcion ,MB,0,1,0,1,-100.00
41922,18897,Cuba,4,block,6,Thondike ,S,0,0,0,0,
41923,18897,Cuba,4,block,7,Garcia ,L,0,0,0,0,
41924,18897,Cuba,4,block,11,Taboada ,S,0,0,0,0,
41925,18897,Cuba,4,block,13,Simón ,MB,0,0,0,0,
41926,18897,Cuba,4,block,17,Alonso ,MB,0,0,0,0,
41927,18897,Cuba,4,block,18,Lopez (C),OH,0,2,0,2,-100.00
41928,18897,Cuba,4,block,24,Gorguet ,L,0,0,0,0,
41930,18897,Netherlands,1,block,8,Plak ,MB,1,1,0,2,0.00
41931,18897,Netherlands,1,block,17,Parkinson ,MB,1,0,0,1,100.00
41932,18897,Netherlands,1,block,2,Keemink ,S,0,0,0,0,
41933,18897,Netherlands,1,block,3,Van Garderen ,OH,0,0,0,0,
41934,18897,Netherlands,1,block,5,Van Der Ent ,MB,0,0,0,0,
41935,18897,Netherlands,1,block,6,Meijs ,O,0,0,0,0,
41936,18897,Netherlands,1,block,7,Jorna ,L,0,0,0,0,
41937,18897,Netherlands,1,block,10,Koops ,OH,0,1,0,1,-100.00
41938,18897,Netherlands,1,block,11,Klok ,L,0,0,0,0,
41939,18897,Netherlands,1,block,14,Nimir (C),O,0,1,1,2,-50.00
41940,18897,Netherlands,1,block,16,Ter Maat ,O,0,0,0,0,
41941,18897,Netherlands,1,block,18,Andringa ,L,0,0,0,0,
41942,18897,Netherlands,1,block,22,Wiltenburg ,MB,0,1,1,2,-50.00
41943,18897,Netherlands,1,block,24,Ahyi ,O,0,0,0,0,
41945,18897,Netherlands,2,block,14,Nimir (C),O,2,0,1,3,66.67
41946,18897,Netherlands,2,block,17,Parkinson ,MB,1,2,2,5,-20.00
41947,18897,Netherlands,2,block,22,Wiltenburg ,MB,1,1,0,2,0.00
41948,18897,Netherlands,2,block,2,Keemink ,S,0,1,0,1,-100.00
41949,18897,Netherlands,2,block,3,Van Garderen ,OH,0,1,0,1,-100.00
41950,18897,Netherlands,2,block,5,Van Der Ent ,MB,0,0,0,0,
41951,18897,Netherlands,2,block,6,Meijs ,O,0,0,0,0,
41952,18897,Netherlands,2,block,7,Jorna ,L,0,1,0,1,-100.00
41953,18897,Netherlands,2,block,8,Plak ,MB,0,0,1,1,0.00
41954,18897,Netherlands,2,block,10,Koops ,OH,0,0,1,1,0.00
41955,18897,Netherlands,2,block,11,Klok ,L,0,0,0,0,
41956,18897,Netherlands,2,block,16,Ter Maat ,O,0,0,0,0,
41957,18897,Netherlands,2,block,18,Andringa ,L,0,0,0,0,
41958,18897,Netherlands,2,block,24,Ahyi ,O,0,0,0,0,
41960,18897,Netherlands,3,block,2,Keemink ,S,2,1,0,3,33.33
41961,18897,Netherlands,3,block,14,Nimir (C),O,1,0,1,2,50.00
41962,18897,Netherlands,3,block,22,Wiltenburg ,MB,1,2,1,4,-25.00
41963,18897,Netherlands,3,block,3,Van Garderen ,OH,0,1,0,1,-100.00
41964,18897,Netherlands,3,block,5,Van Der Ent ,MB,0,0,0,0,
41965,18897,Netherlands,3,block,6,Meijs ,O,0,0,0,0,
41966,18897,Netherlands,3,block,7,Jorna ,L,0,0,0,0,
41967,18897,Netherlands,3,block,8,Plak ,MB,0,0,0,0,
41968,18897,Netherlands,3,block,10,Koops ,OH,0,0,0,0,
41969,18897,Netherlands,3,block,11,Klok ,L,0,0,0,0,
41970,18897,Netherlands,3,block,16,Ter Maat ,O,0,0,0,0,
41971,18897,Netherlands,3,block,17,Parkinson ,MB,0,2,0,2,-100.00
41972,18897,Netherlands,3,block,18,Andringa ,L,0,0,0,0,
41973,18897,Netherlands,3,block,24,Ahyi ,O,0,0,0,0,
41975,18897,Netherlands,4,block,3,Van Garderen ,OH,1,0,0,1,100.00
41976,18897,Netherlands,4,block,17,Parkinson ,MB,1,2,1,4,-25.00
41977,18897,Netherlands,4,block,2,Keemink ,S,0,2,1,3,-66.67
41978,18897,Netherlands,4,block,5,Van Der Ent ,MB,0,0,0,0,
41979,18897,Netherlands,4,block,6,Meijs ,O,0,0,0,0,
41980,18897,Netherlands,4,block,7,Jorna ,L,0,0,0,0,
41981,18897,Netherlands,4,block,8,Plak ,MB,0,0,0,0,
41982,18897,Netherlands,4,block,10,Koops ,OH,0,1,0,1,-100.00
41983,18897,Netherlands,4,block,11,Klok ,L,0,0,0,0,
41984,18897,Netherlands,4,block,14,Nimir (C),O,0,0,0,0,
41985,18897,Netherlands,4,block,16,Ter Maat ,O,0,0,0,0,
41986,18897,Netherlands,4,block,18,Andringa ,L,0,0,0,0,
41987,18897,Netherlands,4,block,22,Wiltenburg ,MB,0,1,0,1,-100.00
41988,18897,Netherlands,4,block,24,Ahyi ,O,0,0,0,0,
41990,18898,USA,1,block,4,Jendryk ,MB,1,1,3,5,0.00
41991,18898,USA,1,block,8,Defalco ,OH,1,1,2,4,0.00
41992,18898,USA,1,block,12,Holt ,MB,1,3,3,7,-28.57
41993,18898,USA,1,block,1,Anderson ,O,0,1,3,4,-25.00
41994,18898,USA,1,block,2,Russell ,OH,0,0,1,1,0.00
41995,18898,USA,1,block,5,Ensing ,O,0,0,0,0,
41996,18898,USA,1,block,10,Dagostino ,L,0,0,0,0,
41997,18898,USA,1,block,11,Christenson (C),S,0,0,0,0,
41998,18898,USA,1,block,14,Ma'a ,S,0,0,0,0,
41999,18898,USA,1,block,17,Jaeschke ,OH,0,0,0,0,
42000,18898,USA,1,block,18,Muagututia ,OH,0,0,0,0,
42001,18898,USA,1,block,19,Averill ,MB,0,0,0,0,
42002,18898,USA,1,block,20,Smith ,MB,0,0,0,0,
42003,18898,USA,1,block,22,Shoji ,L,0,0,0,0,
42005,18898,USA,2,block,4,Jendryk ,MB,1,4,2,7,-42.86
42006,18898,USA,2,block,8,Defalco ,OH,1,1,1,3,0.00
42007,18898,USA,2,block,1,Anderson ,O,0,1,2,3,-33.33
42008,18898,USA,2,block,2,Russell ,OH,0,2,0,2,-100.00
42009,18898,USA,2,block,5,Ensing ,O,0,0,0,0,
42010,18898,USA,2,block,10,Dagostino ,L,0,0,0,0,
42011,18898,USA,2,block,11,Christenson (C),S,0,0,2,2,0.00
42012,18898,USA,2,block,12,Holt ,MB,0,1,0,1,-100.00
42013,18898,USA,2,block,14,Ma'a ,S,0,0,0,0,
42014,18898,USA,2,block,17,Jaeschke ,OH,0,0,0,0,
42015,18898,USA,2,block,18,Muagututia ,OH,0,0,0,0,
42016,18898,USA,2,block,19,Averill ,MB,0,0,0,0,
42017,18898,USA,2,block,20,Smith ,MB,0,0,0,0,
42018,18898,USA,2,block,22,Shoji ,L,0,0,0,0,
42020,18898,USA,3,block,5,Ensing ,O,2,1,2,5,20.00
42021,18898,USA,3,block,18,Muagututia ,OH,1,0,1,2,50.00
42022,18898,USA,3,block,1,Anderson ,O,0,1,0,1,-100.00
42023,18898,USA,3,block,2,Russell ,OH,0,0,0,0,
42024,18898,USA,3,block,4,Jendryk ,MB,0,0,2,2,0.00
42025,18898,USA,3,block,8,Defalco ,OH,0,0,0,0,
42026,18898,USA,3,block,10,Dagostino ,L,0,0,0,0,
42027,18898,USA,3,block,11,Christenson (C),S,0,2,1,3,-66.67
42028,18898,USA,3,block,12,Holt ,MB,0,1,0,1,-100.00
42029,18898,USA,3,block,14,Ma'a ,S,0,0,0,0,
42030,18898,USA,3,block,17,Jaeschke ,OH,0,1,1,2,-50.00
42031,18898,USA,3,block,19,Averill ,MB,0,0,0,0,
42032,18898,USA,3,block,20,Smith ,MB,0,0,0,0,
42033,18898,USA,3,block,22,Shoji ,L,0,0,0,0,
42035,18898,Italy,1,block,14,Galassi ,MB,3,1,3,7,28.57
42036,18898,Italy,1,block,3,Recine ,OH,0,0,0,0,
42037,18898,Italy,1,block,5,Michieletto ,OH,0,2,1,3,-66.67
42038,18898,Italy,1,block,6,Giannelli (C),S,0,2,2,4,-50.00
42039,18898,Italy,1,block,7,Balaso ,L,0,0,0,0,
42040,18898,Italy,1,block,8,Sbertoli ,S,0,0,0,0,
42041,18898,Italy,1,block,11,Sanguinetti ,MB,0,0,0,0,
42042,18898,Italy,1,block,15,Lavia ,OH,0,2,1,3,-66.67
42043,18898,Italy,1,block,16,Romanò ,O,0,0,0,0,
42044,18898,Italy,1,block,17,Anzani ,MB,0,0,0,0,
42045,18898,Italy,1,block,19,Russo ,MB,0,2,0,2,-100.00
42046,18898,Italy,1,block,23,Bovolenta ,O,0,0,0,0,
42047,18898,Italy,1,block,28,Laurenzano ,L,0,0,0,0,
42048,18898,Italy,1,block,31,Porro L. ,OH,0,0,0,0,
42050,18898,Italy,2,block,6,Giannelli (C),S,1,1,2,4,0.00
42051,18898,Italy,2,block,19,Russo ,MB,1,0,0,1,100.00
42052,18898,Italy,2,block,3,Recine ,OH,0,0,0,0,
42053,18898,Italy,2,block,5,Michieletto ,OH,0,0,2,2,0.00
42054,18898,Italy,2,block,7,Balaso ,L,0,0,0,0,
42055,18898,Italy,2,block,8,Sbertoli ,S,0,0,0,0,
42056,18898,Italy,2,block,11,Sanguinetti ,MB,0,0,0,0,
42057,18898,Italy,2,block,14,Galassi ,MB,0,0,0,0,
42058,18898,Italy,2,block,15,Lavia ,OH,0,1,0,1,-100.00
42059,18898,Italy,2,block,16,Romanò ,O,0,1,0,1,-100.00
42060,18898,Italy,2,block,17,Anzani ,MB,0,0,0,0,
42061,18898,Italy,2,block,23,Bovolenta ,O,0,0,0,0,
42062,18898,Italy,2,block,28,Laurenzano ,L,0,0,0,0,
42063,18898,Italy,2,block,31,Porro L. ,OH,0,0,0,0,
42065,18898,Italy,3,block,3,Recine ,OH,0,0,0,0,
42066,18898,Italy,3,block,5,Michieletto ,OH,0,0,2,2,0.00
42067,18898,Italy,3,block,6,Giannelli (C),S,0,1,3,4,-25.00
42068,18898,Italy,3,block,7,Balaso ,L,0,0,0,0,
42069,18898,Italy,3,block,8,Sbertoli ,S,0,0,0,0,
42070,18898,Italy,3,block,11,Sanguinetti ,MB,0,0,0,0,
42071,18898,Italy,3,block,14,Galassi ,MB,0,0,1,1,0.00
42072,18898,Italy,3,block,15,Lavia ,OH,0,0,1,1,0.00
42073,18898,Italy,3,block,16,Romanò ,O,0,0,0,0,
