,0,1,2,3,4,5
0,22445,2025,WC,Round of 16 - Final Round - Women #55,Brazil,Dominican Republic
0,22446,2025,WC,Round of 16 - Final Round - Women #56,China,France
0,22447,2025,WC,Quarter-finals - Final Round - Women #57,Netherlands,Japan
0,22448,2025,WC,Quarter-finals - Final Round - Women #58,USA,Türkiye
0,22449,2025,WC,Quarter-finals - Final Round - Women #59,Italy,Poland
0,22450,2025,WC,Quarter-finals - Final Round - Women #60,Brazil,France
0,22451,2025,WC,Semi-finals - Final Round - Women #61,Japan,Türkiye
0,22452,2025,WC,Semi-finals - Final Round - Women #62,Italy,Brazil
0,22453,2025,WC,3rd Place - Final Round - Women #63,Japan,Brazil
0,22454,2025,WC,Final - Final Round - Women #64,Türkiye,Italy
0,11382,2021,OG,Pool B - Preliminary Phase - Women #1,ROC,Italy
0,11383,2021,OG,Pool B - Preliminary Phase - Women #2,USA,Argentina
0,11384,2021,OG,Pool A - Preliminary Phase - Women #3,Serbia,Dominican Republic
0,11385,2021,OG,Pool B - Preliminary Phase - Women #4,China,Türkiye
0,11386,2021,OG,Pool A - Preliminary Phase - Women #5,Japan,Kenya
0,11387,2021,OG,Pool A - Preliminary Phase - Women #6,Brazil,Korea
0,11388,2021,OG,Pool B - Preliminary Phase - Women #7,ROC,Argentina
0,11389,2021,OG,Pool B - Preliminary Phase - Women #8,China,USA
0,11390,2021,OG,Pool A - Preliminary Phase - Women #9,Japan,Serbia
0,11391,2021,OG,Pool B - Preliminary Phase - Women #10,Italy,Türkiye
0,11392,2021,OG,Pool A - Preliminary Phase - Women #11,Brazil,Dominican Republic
0,11393,2021,OG,Pool A - Preliminary Phase - Women #12,Korea,Kenya
0,11394,2021,OG,Pool B - Preliminary Phase - Women #13,Italy,Argentina
0,11395,2021,OG,Pool A - Preliminary Phase - Women #14,Korea,Dominican Republic
0,11396,2021,OG,Pool A - Preliminary Phase - Women #15,Serbia,Kenya
0,11397,2021,OG,Pool B - Preliminary Phase - Women #16,China,ROC
0,11398,2021,OG,Pool A - Preliminary Phase - Women #17,Japan,Brazil
0,11399,2021,OG,Pool B - Preliminary Phase - Women #18,USA,Türkiye
0,11400,2021,OG,Pool A - Preliminary Phase - Women #19,Dominican Republic,Kenya
0,11401,2021,OG,Pool B - Preliminary Phase - Women #20,USA,ROC
0,11402,2021,OG,Pool B - Preliminary Phase - Women #21,Argentina,Türkiye
0,11403,2021,OG,Pool A - Preliminary Phase - Women #22,Serbia,Brazil
0,11404,2021,OG,Pool A - Preliminary Phase - Women #23,Japan,Korea
0,11405,2021,OG,Pool B - Preliminary Phase - Women #24,China,Italy
0,11406,2021,OG,Pool A - Preliminary Phase - Women #25,Serbia,Korea
0,11407,2021,OG,Pool B - Preliminary Phase - Women #26,USA,Italy
0,11408,2021,OG,Pool B - Preliminary Phase - Women #27,ROC,Türkiye
0,11409,2021,OG,Pool B - Preliminary Phase - Women #28,China,Argentina
0,11410,2021,OG,Pool A - Preliminary Phase - Women #29,Japan,Dominican Republic
0,11411,2021,OG,Pool A - Preliminary Phase - Women #30,Brazil,Kenya
0,11412,2021,OG,Quarter-finals - Final Round - Women #31,Brazil,ROC
0,11413,2021,OG,Quarter-finals - Final Round - Women #32,Korea,Türkiye
0,11414,2021,OG,Quarter-finals - Final Round - Women #33,Serbia,Italy
0,11415,2021,OG,Quarter-finals - Final Round - Women #34,Dominican Republic,USA
0,11416,2021,OG,Semi-finals - Final Round - Women #35,Brazil,Korea
0,11417,2021,OG,Semi-finals - Final Round - Women #36,Serbia,USA
0,11418,2021,OG,Bronze Medal - Final Round - Women #37,Korea,Serbia
0,11419,2021,OG,Gold Medal - Final Round - Women #38,Brazil,USA
0,19087,2024,OG,Pool C - Preliminary Phase - Women #1,Italy,Dominican Republic
0,19088,2024,OG,Pool B - Preliminary Phase - Women #2,Poland,Japan
0,19089,2024,OG,Pool C - Preliminary Phase - Women #3,Türkiye,Netherlands
0,19090,2024,OG,Pool B - Preliminary Phase - Women #4,Brazil,Kenya
0,19091,2024,OG,Pool A - Preliminary Phase - Women #5,USA,China
0,19092,2024,OG,Pool A - Preliminary Phase - Women #6,France,Serbia
0,19093,2024,OG,Pool A - Preliminary Phase - Women #7,USA,Serbia
0,19094,2024,OG,Pool B - Preliminary Phase - Women #8,Poland,Kenya
0,19095,2024,OG,Pool C - Preliminary Phase - Women #9,Türkiye,Dominican Republic
0,19096,2024,OG,Pool B - Preliminary Phase - Women #10,Brazil,Japan
0,19097,2024,OG,Pool C - Preliminary Phase - Women #11,Italy,Netherlands
0,19098,2024,OG,Pool A - Preliminary Phase - Women #12,France,China
0,19099,2024,OG,Pool C - Preliminary Phase - Women #13,Netherlands,Dominican Republic
0,19100,2024,OG,Pool B - Preliminary Phase - Women #14,Japan,Kenya
0,19101,2024,OG,Pool C - Preliminary Phase - Women #15,Italy,Türkiye
0,19102,2024,OG,Pool A - Preliminary Phase - Women #16,France,USA
0,19103,2024,OG,Pool A - Preliminary Phase - Women #17,China,Serbia
0,19104,2024,OG,Pool B - Preliminary Phase - Women #18,Brazil,Poland
0,19105,2024,OG,Quarter-finals - Final Round - Women #19,USA,Poland
0,19106,2024,OG,Quarter-finals - Final Round - Women #20,Italy,Serbia
0,19107,2024,OG,Quarter-finals - Final Round - Women #21,China,Türkiye
0,19108,2024,OG,Quarter-finals - Final Round - Women #22,Brazil,Dominican Republic
0,19109,2024,OG,Semi-finals - Final Round - Women #23,Brazil,USA
0,19110,2024,OG,Semi-finals - Final Round - Women #24,Türkiye,Italy
0,19111,2024,OG,Bronze Medal - Final Round - Women #25,Brazil,Türkiye
0,19112,2024,OG,Gold Medal - Final Round - Women #26,USA,Italy
